Rock_number,EC_rock,Ph_rock,Corg_rock (%),Ca_rock,K_rock,Mg_rock,Na_rock,SAR_rock,SiO2_rock,Al2O3_rock,Fe2O3_rock,TiO2_rock,MnO_rock,CaO_rock,MgO_rock,Na2O_rock,K2O_rock,SO3_rock,P2O5_rock,Type_event,Event_quantity,Acid,Temp,Timestep,Volume_leachate,EC_leachate,Ph_leachate,Chloride_leachate,Carbonate_leachate,Sulfate_leachate,Nitrate_leachate,Phosphate_leachate,Ca_leachate,Fe_leachate,K_leachate,Mg_leachate,Mn_leachate,Na_leachate
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,-5,5,122.0,939.0,6.74,1.2534,4.3846,662.5444,0.2099,0.1892,113.8,107.6,0.88,11.76,625.6,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,-5,6,133.0,1076.0,6.83,1.1953,4.7335,635.3854,0.1715,0.1617,167.0,79.23,0.6,9.31,641.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,-5,7,128.0,1078.0,6.86,3.7467,4.4629,596.017,0.4725,0.0552,105.3,0.025,0.66,9.26,341.6,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,-5,8,131.0,1285.0,6.7,1.9691,4.2881,820.8303,0.1848,0.0924,129.6,119.3,0.74,10.35,624.3,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,-5,9,129.0,1366.0,6.71,4.1053,3.9286,764.7928,0.3738,0.1781,234.8,84.0,0.97,10.23,526.7,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,16,112.0,1204.0,6.69,1.9942,2.8075,718.9458,0.4184,0.0847,121.1,53.96,0.54,6.64,687.7,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,17,107.0,1127.0,6.68,1.6391,3.7259,624.3942,0.1989,0.1599,114.1,23.02,0.61,5.15,339.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,18,106.0,1091.0,6.71,1.5775,2.4625,640.3755,0.5312,0.1388,109.8,34.15,0.61,5.14,508.3,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,19,107.0,1108.0,6.66,2.4009,3.906,634.6803,0.212,0.1766,113.9,90.07,0.62,4.81,382.5,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,20,106.0,1129.0,6.87,4.3562,0.6191,663.0148,0.7156,0.1632,113.2,406.2,0.84,6.66,1079.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,21,109.0,1122.0,6.62,3.9751,3.1673,645.22,1.0442,0.2715,135.2,58.4,0.91,6.15,552.2,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,22,100.0,1099.0,6.69,5.2937,3.6774,546.3881,7.2337,0.0599,259.7,40.06,1.12,6.33,612.4,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,rain,140,0,50,23,112.0,932.0,6.48,1.1029,4.9799,489.2186,1.798,0.2375,115.9,0.025,1.02,0.08,11.58,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,170,0,-5,1,164.0,1929.0,7.84,4.1296,12.6754,1447.4698,2.2573,0.1452,234.3,0.025,3.46,31.94,94.08,3.362
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,10,119.0,2330.0,7.48,1.963,9.5711,1470.3641,0.8656,0.0291,265.6,0.025,1.93,13.31,1462.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,11,133.0,2280.0,7.35,5.623,11.322,1421.325,0.8256,0.0885,263.9,0.025,1.8855,10.712,1420.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,12,144.0,2210.0,7.31,3.6409,8.12,1353.7395,0.8893,0.0507,262.2,8.313,1.84,8.11,1377.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,13,137.0,2140.0,7.24,2.4753,5.7511,1309.5791,0.6718,0.0363,299.5,92.97,0.96,5.16,997.3,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,14,133.0,2210.0,7.23,2.8303,7.4941,1433.7917,0.3697,0.1552,280.8,74.25,1.27,6.16,1194.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,15,134.0,2210.0,7.16,1.613,10.2511,1477.1388,0.3185,0.0906,274.9,48.4,1.17,5.17,1155.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,2,131.0,1990.0,7.43,1.0048,8.7336,1571.5928,0.5486,0.1765,249.7,17.33,3.28,30.75,335.5,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,3,133.0,1903.0,7.47,2.1033,11.2763,1408.3759,0.4775,0.0484,256.4,23.74,3.73,26.13,403.6,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,4,126.0,1929.0,7.53,1.3182,5.8472,1325.0224,0.4847,0.2026,255.2,0.025,2.86,23.44,512.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,5,132.0,1959.0,7.93,6.6963,21.6898,1382.177,1.0507,0.0801,325.9,15.3,5.15,33.04,2807.0,0.457
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,6,142.0,2120.0,7.62,3.7905,12.0003,1489.194,0.4913,0.1723,259.8,0.025,3.3,20.13,1391.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,7,126.0,2110.0,7.6,5.533,10.9055,1427.7402,1.2846,0.123,283.9,0.025,2.8,16.71,1026.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,8,132.0,2120.0,7.83,6.3905,18.6426,1403.0084,0.9662,0.051,268.6,0.025,2.34,14.09,1369.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,150,0,-5,9,131.0,2210.0,7.46,4.5236,12.566,1435.25,0.9233,0.114,287.6,0.025,2.24,11.33,971.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,16,112.0,1075.0,6.73,5.0544,3.2862,653.4676,0.3301,0.1267,108.5,41.06,0.52,2.65,278.3,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,17,102.0,994.0,6.92,3.7137,4.2654,563.6164,1.0789,0.9007,157.8,53.82,0.62,2.35,417.7,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,18,104.0,1065.0,6.93,1.3682,3.8162,619.5762,1.3925,0.0318,122.1,1249.0,0.94,3.91,394.9,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,19,106.0,972.0,6.99,3.6445,4.6426,500.0545,7.16,0.1798,106.2,50.16,0.78,2.5,447.9,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,20,107.0,979.0,6.85,1.9534,4.27,617.8313,0.2785,0.0785,109.5,33.74,0.71,2.13,310.2,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,21,110.0,933.0,6.8,4.0323,4.4122,528.653,1.7853,0.0869,103.2,52.33,0.6,1.96,278.0,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,22,112.0,881.0,6.72,3.366,4.3336,448.3588,2.0713,0.062,116.6,25.56,1.32,2.67,327.5,0.005
1,1351.0,8.11,0.05,22.24,0.16,3.09,0.15,0.04,21.78,7.38,3.16,0.39,0.03,20.55,2.88,0.22,0.36,24.65,0.01,snow,140,0,50,23,114.0,872.0,6.7,2.3732,3.7646,463.7415,2.0984,0.1208,140.5,30.75,0.46,1.9,302.5,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,1,78.0,48.6,9.41,3.8553,14.5379,2.586,0.5146,0.2309,7.28,699.8,0.75,3.44,6.37,0.038
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,10,126.0,58.8,9.0,3.4112,8.8151,1.0324,0.376,0.0756,4.78,79.1,0.09,1.6,3.08,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,11,133.0,61.5,9.08,1.3397,11.847,0.9968,0.402,0.0996,5.0,239.4,0.12,1.9,2.99,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,12,136.0,61.0,9.05,2.0867,2.1448,1.8025,0.2471,0.1072,5.0,384.4,0.08,2.21,5.91,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,13,136.0,58.9,9.2,2.328,9.0479,0.9498,0.1874,0.0156,3.98,91.47,0.14,1.06,2.98,1.349
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,14,137.0,61.5,9.25,2.2681,1.8129,1.4367,0.3084,0.0345,4.34,129.4,0.16,1.07,3.65,1.621
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,15,136.0,56.7,9.32,4.277,10.985,1.2652,0.2368,0.0939,3.25,72.54,0.11,0.81,2.66,2.044
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,2,109.0,57.6,9.12,1.2726,13.2168,1.4288,0.4387,0.0978,4.97,314.5,0.3,2.62,2.14,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,3,139.0,58.0,9.25,2.7201,13.5469,7.7824,0.8302,0.1321,5.58,427.1,0.29,2.84,2.82,0.04
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,4,142.0,51.1,9.25,1.4745,12.3256,2.3956,0.7016,0.2149,5.28,375.8,0.26,2.52,2.78,0.068
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,5,131.0,49.4,9.25,1.9294,13.3104,1.081,0.2441,0.0976,4.6,209.3,0.16,1.98,2.03,0.054
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,6,134.0,49.6,9.26,4.5582,13.1089,1.0601,0.4721,0.4174,4.29,243.6,0.16,1.87,2.47,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,7,136.0,48.0,9.38,23.9445,13.6323,2.3204,0.8448,0.0955,5.68,236.8,0.24,2.09,3.16,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,8,134.0,49.8,9.12,1.9243,11.806,0.9325,0.1589,0.1378,4.71,512.1,0.25,2.28,3.32,0.071
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,-5,9,134.0,60.8,9.11,2.5677,11.9886,1.0366,0.2384,0.034,3.88,136.3,0.07,1.47,1.65,0.03
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,16,98.0,49.0,9.4,1.6654,8.438,0.9499,0.5538,0.1178,4.04,364.5,0.14,1.32,5.94,1.028
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,17,106.0,48.5,9.42,2.4056,1.7337,1.2008,0.7466,0.3994,3.73,301.5,0.16,1.18,4.34,1.771
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,18,104.0,62.0,9.47,3.0983,9.8072,16.6964,0.5376,0.0246,5.85,608.0,0.4,2.21,6.37,2.114
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,19,110.0,45.7,9.69,5.9931,1.2961,22.6579,1.2803,1.532,2.78,76.25,0.16,0.53,1.72,1.625
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,20,116.0,53.2,9.66,2.0998,6.84,7.6694,0.744,0.0503,2.57,78.38,0.14,0.47,2.17,1.441
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,21,110.0,37.2,9.61,7.7968,11.6749,18.9218,4.798,0.0114,8.81,349.9,0.96,1.15,5.32,1.84
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,22,106.0,40.3,9.57,9.5587,14.4196,51.5803,1.693,0.053,5.24,383.3,0.37,1.61,5.45,1.895
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,rain,140,0,50,23,100.0,48.0,9.29,11.3166,6.6309,19.6634,3.2935,0.0604,4.55,168.3,0.31,0.9,3.67,2.92
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,170,0,-5,1,80.0,176.3,8.22,3.8305,13.7748,8.1806,1.7343,0.0672,13.33,20.53,0.69,7.01,15.58,0.177
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,10,136.0,102.5,8.39,2.6991,14.6677,18.3575,0.2805,0.0266,6.24,144.5,0.2,2.28,5.9,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,11,133.0,107.6,8.31,1.2643,12.3253,2.1246,0.6468,0.1219,7.22,349.7,0.22,2.61,7.73,0.088
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,12,140.0,105.7,8.38,3.2229,10.7543,18.0556,1.3562,0.0913,6.46,60.2,0.18,1.85,5.75,1.294
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,13,139.0,114.3,8.55,2.328,16.0629,0.9498,0.1874,0.0156,6.3,78.75,0.28,2.0,6.71,1.749
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,14,136.0,110.0,8.45,1.6175,15.3722,1.3897,0.2884,0.1601,9.5,129.5,0.4,2.97,8.35,1.429
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,15,134.0,97.7,8.55,1.809,14.1994,27.2203,0.1908,0.1409,6.96,187.9,0.24,2.23,5.68,1.174
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,2,137.0,121.6,8.44,1.732,14.6858,2.8746,0.4032,0.1466,8.37,140.7,0.38,4.22,2.6,0.112
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,3,130.0,106.2,8.55,1.9019,14.659,2.7837,0.8064,0.1291,8.7,181.9,0.49,4.4,1.63,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,4,145.0,100.6,8.62,2.2173,13.1289,9.9267,0.4937,0.0873,7.2,109.9,0.32,3.2,1.56,0.053
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,5,131.0,209.0,8.28,7.2368,24.28,11.774,0.7676,0.1785,12.85,42.74,0.67,6.47,7.61,1.358
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,6,128.0,110.0,8.56,1.6994,14.5859,2.3727,0.3247,0.0125,5.95,54.55,0.3,2.73,4.15,0.393
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,7,133.0,103.5,8.53,3.6532,11.5774,1.237,0.5079,0.0287,7.21,100.1,0.24,2.85,2.44,0.005
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,8,134.0,209.0,8.16,6.0058,22.5688,9.471,0.5059,0.072,11.88,56.07,0.4,5.6,4.67,1.303
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,150,0,-5,9,131.0,118.1,8.31,4.8969,13.3121,2.4858,0.3929,0.1226,7.17,102.9,0.21,2.51,2.49,0.088
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,140,0,50,16,86.0,47.9,9.39,3.1537,10.5521,0.8571,0.6082,0.087,4.12,131.9,0.31,0.97,4.0,2.807
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,140,0,50,17,100.0,45.8,9.51,2.6479,11.3202,0.5291,0.3108,0.0908,7.28,827.0,0.43,2.76,9.15,2.462
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,140,0,50,18,104.0,43.3,9.52,5.0832,11.848,1.8922,0.3847,0.0358,5.27,641.8,0.26,2.23,5.68,0.422
2,136.5,8.5,0.09,1.04,0.13,0.58,0.08,0.09,33.41,11.65,4.37,0.55,0.11,19.31,5.35,0.11,1.2,0.11,0.03,snow,140,0,50,19,104.0,61.6,9.52,1.5888,7.1116,11.8374,0.5425,0.0711,6.34,161.2,0.37,1.55,4.34,1.9
